Order2019	POAexemptCode	Description
80188	T69.029D	"Immersion foot, unspecified foot, subsequent encounter"
80189	T69.029S	"Immersion foot, unspecified foot, sequela"
80192	T69.1XXD	"Chilblains, subsequent encounter"
80193	T69.1XXS	"Chilblains, sequela"
80196	T69.8XXD	"Other specified effects of reduced temperature, subsequent encounter"
80197	T69.8XXS	"Other specified effects of reduced temperature, sequela"
80200	T69.9XXD	"Effect of reduced temperature, unspecified, subsequent encounter"
80201	T69.9XXS	"Effect of reduced temperature, unspecified, sequela"
80205	T70.0XXD	"Otitic barotrauma, subsequent encounter"
80206	T70.0XXS	"Otitic barotrauma, sequela"
80209	T70.1XXD	"Sinus barotrauma, subsequent encounter"
80210	T70.1XXS	"Sinus barotrauma, sequela"
80214	T70.20XD	"Unspecified effects of high altitude, subsequent encounter"
80215	T70.20XS	"Unspecified effects of high altitude, sequela"
80218	T70.29XD	"Other effects of high altitude, subsequent encounter"
80219	T70.29XS	"Other effects of high altitude, sequela"
80222	T70.3XXD	"Caisson disease [decompression sickness], subsequent encounter"
80223	T70.3XXS	"Caisson disease [decompression sickness], sequela"
80226	T70.4XXD	"Effects of high-pressure fluids, subsequent encounter"
80227	T70.4XXS	"Effects of high-pressure fluids, sequela"
80230	T70.8XXD	"Other effects of air pressure and water pressure, subsequent encounter"
80231	T70.8XXS	"Other effects of air pressure and water pressure, sequela"
80234	T70.9XXD	"Effect of air pressure and water pressure, unspecified, subsequent encounter"
80235	T70.9XXS	"Effect of air pressure and water pressure, unspecified, sequela"
80241	T71.111D	"Asphyxiation due to smothering under pillow, accidental, subsequent encounter"
80242	T71.111S	"Asphyxiation due to smothering under pillow, accidental, sequela"
80245	T71.112D	"Asphyxiation due to smothering under pillow, intentional self-harm, subsequent encounter"
80246	T71.112S	"Asphyxiation due to smothering under pillow, intentional self-harm, sequela"
80249	T71.113D	"Asphyxiation due to smothering under pillow, assault, subsequent encounter"
80250	T71.113S	"Asphyxiation due to smothering under pillow, assault, sequela"
80253	T71.114D	"Asphyxiation due to smothering under pillow, undetermined, subsequent encounter"
80254	T71.114S	"Asphyxiation due to smothering under pillow, undetermined, sequela"
80258	T71.121D	"Asphyxiation due to plastic bag, accidental, subsequent encounter"
80259	T71.121S	"Asphyxiation due to plastic bag, accidental, sequela"
80262	T71.122D	"Asphyxiation due to plastic bag, intentional self-harm, subsequent encounter"
80263	T71.122S	"Asphyxiation due to plastic bag, intentional self-harm, sequela"
80266	T71.123D	"Asphyxiation due to plastic bag, assault, subsequent encounter"
80267	T71.123S	"Asphyxiation due to plastic bag, assault, sequela"
80270	T71.124D	"Asphyxiation due to plastic bag, undetermined, subsequent encounter"
80271	T71.124S	"Asphyxiation due to plastic bag, undetermined, sequela"
80275	T71.131D	"Asphyxiation due to being trapped in bed linens, accidental, subsequent encounter"
80276	T71.131S	"Asphyxiation due to being trapped in bed linens, accidental, sequela"
80279	T71.132D	"Asphyxiation due to being trapped in bed linens, intentional self-harm, subsequent encounter"
80280	T71.132S	"Asphyxiation due to being trapped in bed linens, intentional self-harm, sequela"
80283	T71.133D	"Asphyxiation due to being trapped in bed linens, assault, subsequent encounter"
80284	T71.133S	"Asphyxiation due to being trapped in bed linens, assault, sequela"
80287	T71.134D	"Asphyxiation due to being trapped in bed linens, undetermined, subsequent encounter"
80288	T71.134S	"Asphyxiation due to being trapped in bed linens, undetermined, sequela"
80292	T71.141D	"Asphyxiation due to smothering under another person's body (in bed), accidental, subsequent encounter"
80293	T71.141S	"Asphyxiation due to smothering under another person's body (in bed), accidental, sequela"
80296	T71.143D	"Asphyxiation due to smothering under another person's body (in bed), assault, subsequent encounter"
80297	T71.143S	"Asphyxiation due to smothering under another person's body (in bed), assault, sequela"
80300	T71.144D	"Asphyxiation due to smothering under another person's body (in bed), undetermined, subsequent encounter"
80301	T71.144S	"Asphyxiation due to smothering under another person's body (in bed), undetermined, sequela"
80305	T71.151D	"Asphyxiation due to smothering in furniture, accidental, subsequent encounter"
80306	T71.151S	"Asphyxiation due to smothering in furniture, accidental, sequela"
80309	T71.152D	"Asphyxiation due to smothering in furniture, intentional self-harm, subsequent encounter"
80310	T71.152S	"Asphyxiation due to smothering in furniture, intentional self-harm, sequela"
80313	T71.153D	"Asphyxiation due to smothering in furniture, assault, subsequent encounter"
80314	T71.153S	"Asphyxiation due to smothering in furniture, assault, sequela"
80317	T71.154D	"Asphyxiation due to smothering in furniture, undetermined, subsequent encounter"
80318	T71.154S	"Asphyxiation due to smothering in furniture, undetermined, sequela"
80322	T71.161D	"Asphyxiation due to hanging, accidental, subsequent encounter"
80323	T71.161S	"Asphyxiation due to hanging, accidental, sequela"
80326	T71.162D	"Asphyxiation due to hanging, intentional self-harm, subsequent encounter"
80327	T71.162S	"Asphyxiation due to hanging, intentional self-harm, sequela"
80330	T71.163D	"Asphyxiation due to hanging, assault, subsequent encounter"
80331	T71.163S	"Asphyxiation due to hanging, assault, sequela"
80334	T71.164D	"Asphyxiation due to hanging, undetermined, subsequent encounter"
80335	T71.164S	"Asphyxiation due to hanging, undetermined, sequela"
80339	T71.191D	"Asphyxiation due to mechanical threat to breathing due to other causes, accidental, subsequent encounter"
80340	T71.191S	"Asphyxiation due to mechanical threat to breathing due to other causes, accidental, sequela"
80343	T71.192D	"Asphyxiation due to mechanical threat to breathing due to other causes, intentional self-harm, subsequent encounter"
80344	T71.192S	"Asphyxiation due to mechanical threat to breathing due to other causes, intentional self-harm, sequela"
80347	T71.193D	"Asphyxiation due to mechanical threat to breathing due to other causes, assault, subsequent encounter"
80348	T71.193S	"Asphyxiation due to mechanical threat to breathing due to other causes, assault, sequela"
80351	T71.194D	"Asphyxiation due to mechanical threat to breathing due to other causes, undetermined, subsequent encounter"
80352	T71.194S	"Asphyxiation due to mechanical threat to breathing due to other causes, undetermined, sequela"
80356	T71.20XD	"Asphyxiation due to systemic oxygen deficiency due to low oxygen content in ambient air due to unspecified cause, subsequent encounter"
80357	T71.20XS	"Asphyxiation due to systemic oxygen deficiency due to low oxygen content in ambient air due to unspecified cause, sequela"
80360	T71.21XD	"Asphyxiation due to cave-in or falling earth, subsequent encounter"
80361	T71.21XS	"Asphyxiation due to cave-in or falling earth, sequela"
80365	T71.221D	"Asphyxiation due to being trapped in a car trunk, accidental, subsequent encounter"
80366	T71.221S	"Asphyxiation due to being trapped in a car trunk, accidental, sequela"
80369	T71.222D	"Asphyxiation due to being trapped in a car trunk, intentional self-harm, subsequent encounter"
80370	T71.222S	"Asphyxiation due to being trapped in a car trunk, intentional self-harm, sequela"
80373	T71.223D	"Asphyxiation due to being trapped in a car trunk, assault, subsequent encounter"
80374	T71.223S	"Asphyxiation due to being trapped in a car trunk, assault, sequela"
80377	T71.224D	"Asphyxiation due to being trapped in a car trunk, undetermined, subsequent encounter"
80378	T71.224S	"Asphyxiation due to being trapped in a car trunk, undetermined, sequela"
80382	T71.231D	"Asphyxiation due to being trapped in a (discarded) refrigerator, accidental, subsequent encounter"
80383	T71.231S	"Asphyxiation due to being trapped in a (discarded) refrigerator, accidental, sequela"
80386	T71.232D	"Asphyxiation due to being trapped in a (discarded) refrigerator, intentional self-harm, subsequent encounter"
80387	T71.232S	"Asphyxiation due to being trapped in a (discarded) refrigerator, intentional self-harm, sequela"
80390	T71.233D	"Asphyxiation due to being trapped in a (discarded) refrigerator, assault, subsequent encounter"
80391	T71.233S	"Asphyxiation due to being trapped in a (discarded) refrigerator, assault, sequela"
80394	T71.234D	"Asphyxiation due to being trapped in a (discarded) refrigerator, undetermined, subsequent encounter"
80395	T71.234S	"Asphyxiation due to being trapped in a (discarded) refrigerator, undetermined, sequela"
80398	T71.29XD	"Asphyxiation due to being trapped in other low oxygen environment, subsequent encounter"
80399	T71.29XS	"Asphyxiation due to being trapped in other low oxygen environment, sequela"
80402	T71.9XXD	"Asphyxiation due to unspecified cause, subsequent encounter"
80403	T71.9XXS	"Asphyxiation due to unspecified cause, sequela"
80407	T73.0XXD	"Starvation, subsequent encounter"
80408	T73.0XXS	"Starvation, sequela"
80411	T73.1XXD	"Deprivation of water, subsequent encounter"
80412	T73.1XXS	"Deprivation of water, sequela"
80415	T73.2XXD	"Exhaustion due to exposure, subsequent encounter"
80416	T73.2XXS	"Exhaustion due to exposure, sequela"
80419	T73.3XXD	"Exhaustion due to excessive exertion, subsequent encounter"
80420	T73.3XXS	"Exhaustion due to excessive exertion, sequela"
80423	T73.8XXD	"Other effects of deprivation, subsequent encounter"
80424	T73.8XXS	"Other effects of deprivation, sequela"
80427	T73.9XXD	"Effect of deprivation, unspecified, subsequent encounter"
80428	T73.9XXS	"Effect of deprivation, unspecified, sequela"
80433	T74.01XD	"Adult neglect or abandonment, confirmed, subsequent encounter"
80434	T74.01XS	"Adult neglect or abandonment, confirmed, sequela"
80437	T74.02XD	"Child neglect or abandonment, confirmed, subsequent encounter"
80438	T74.02XS	"Child neglect or abandonment, confirmed, sequela"
80442	T74.11XD	"Adult physical abuse, confirmed, subsequent encounter"
80443	T74.11XS	"Adult physical abuse, confirmed, sequela"
80446	T74.12XD	"Child physical abuse, confirmed, subsequent encounter"
80447	T74.12XS	"Child physical abuse, confirmed, sequela"
80451	T74.21XD	"Adult sexual abuse, confirmed, subsequent encounter"
80452	T74.21XS	"Adult sexual abuse, confirmed, sequela"
80455	T74.22XD	"Child sexual abuse, confirmed, subsequent encounter"
80456	T74.22XS	"Child sexual abuse, confirmed, sequela"
80460	T74.31XD	"Adult psychological abuse, confirmed, subsequent encounter"
80461	T74.31XS	"Adult psychological abuse, confirmed, sequela"
80464	T74.32XD	"Child psychological abuse, confirmed, subsequent encounter"
80465	T74.32XS	"Child psychological abuse, confirmed, sequela"
80468	T74.4XXD	"Shaken infant syndrome, subsequent encounter"
80469	T74.4XXS	"Shaken infant syndrome, sequela"
80473	T74.51XD	"Adult forced sexual exploitation, confirmed, subsequent encounter"
80474	T74.51XS	"Adult forced sexual exploitation, confirmed, sequela"
80477	T74.52XD	"Child sexual exploitation, confirmed, subsequent encounter"
80478	T74.52XS	"Child sexual exploitation, confirmed, sequela"
80482	T74.61XD	"Adult forced labor exploitation, confirmed, subsequent encounter"
80483	T74.61XS	"Adult forced labor exploitation, confirmed, sequela"
80486	T74.62XD	"Child forced labor exploitation, confirmed, subsequent encounter"
80487	T74.62XS	"Child forced labor exploitation, confirmed, sequela"
80491	T74.91XD	"Unspecified adult maltreatment, confirmed, subsequent encounter"
80492	T74.91XS	"Unspecified adult maltreatment, confirmed, sequela"
80495	T74.92XD	"Unspecified child maltreatment, confirmed, subsequent encounter"
80496	T74.92XS	"Unspecified child maltreatment, confirmed, sequela"
80501	T75.00XD	"Unspecified effects of lightning, subsequent encounter"
80502	T75.00XS	"Unspecified effects of lightning, sequela"
80505	T75.01XD	"Shock due to being struck by lightning, subsequent encounter"
80506	T75.01XS	"Shock due to being struck by lightning, sequela"
80509	T75.09XD	"Other effects of lightning, subsequent encounter"
80510	T75.09XS	"Other effects of lightning, sequela"
80513	T75.1XXD	"Unspecified effects of drowning and nonfatal submersion, subsequent encounter"
80514	T75.1XXS	"Unspecified effects of drowning and nonfatal submersion, sequela"
80518	T75.20XD	"Unspecified effects of vibration, subsequent encounter"
80519	T75.20XS	"Unspecified effects of vibration, sequela"
80522	T75.21XD	"Pneumatic hammer syndrome, subsequent encounter"
80523	T75.21XS	"Pneumatic hammer syndrome, sequela"
80526	T75.22XD	"Traumatic vasospastic syndrome, subsequent encounter"
80527	T75.22XS	"Traumatic vasospastic syndrome, sequela"
80530	T75.23XD	"Vertigo from infrasound, subsequent encounter"
80531	T75.23XS	"Vertigo from infrasound, sequela"
